"","hlev2g","wksuem","agegp","efmjsi","efmjie"
"10598",3,0,14,6,1
"10599",1,96,16,4,1
"10600",2,0,6,2,1
"10601",1,0,6,2,1
"10602",2,0,5,2,2
"10603",2,0,6,2,2
"10604",2,0,6,2,1
"10605",3,0,14,2,1
"10606",2,0,4,4,1
"10607",2,0,4,4,1
"10608",1,96,16,2,2
"10609",2,0,11,2,1
"10610",1,0,4,2,2
"10611",3,0,12,2,1
"10612",2,12,5,2,2
"10613",3,0,10,2,1
"10614",3,0,9,2,2
"10615",6,96,3,2,2
"10616",2,0,10,2,1
"10617",2,2,10,2,2
"10618",1,0,4,2,2
"10619",1,0,4,2,2
"10620",4,0,13,6,1
"10621",4,0,12,2,2
"10622",1,96,16,2,2
"10623",4,96,16,2,1
"10624",3,96,16,4,1
"10625",4,0,15,2,2
"10626",4,0,13,2,1
"10627",3,0,7,2,2
"10628",2,0,7,2,1
"10629",6,96,1,2,2
"10630",6,96,1,2,2
"10631",4,0,9,5,1
"10632",4,0,9,5,2
"10633",6,96,1,5,2
"10634",6,96,1,5,2
"10635",4,96,16,6,1
"10636",1,0,10,2,1
"10637",9,36,5,2,2
"10638",2,0,9,2,2
"10639",3,0,8,2,1
"10640",3,0,14,2,1
"10641",4,0,14,2,2
"10642",3,0,13,6,1
"10643",4,0,12,6,2
"10644",4,0,14,6,1
"10645",3,0,8,3,1
"10646",4,0,8,3,2
"10647",4,0,14,3,2
"10648",2,0,14,3,2
"10649",6,96,1,3,2
"10650",2,96,16,6,1
"10651",1,96,16,4,1
"10652",4,52,14,4,1
"10653",1,96,16,4,1
"10654",1,96,16,4,2
"10655",2,96,16,4,1
"10656",2,96,16,4,2
"10657",4,0,11,2,1
"10658",4,0,11,2,2
"10659",1,0,4,2,2
"10660",6,96,3,2,2
"10661",6,96,3,2,2
"10662",3,96,16,6,1
"10663",1,96,16,6,2
"10664",4,0,8,2,1
"10665",2,0,12,4,1
"10666",4,0,12,2,1
"10667",3,0,12,2,2
"10668",3,0,12,2,1
"10669",2,0,6,2,2
"10670",2,6,5,2,2
"10671",4,0,7,2,2
"10672",2,0,8,2,1
"10673",6,96,1,2,2
"10674",6,96,1,2,2
"10675",3,0,12,2,2
"10676",4,0,13,2,1
"10677",6,96,3,2,2
"10678",6,96,3,2,2
"10679",6,96,3,2,2
"10680",3,0,7,4,1
"10681",6,96,1,4,2
"10682",2,0,11,2,2
"10683",3,0,11,2,1
"10684",3,0,9,2,1
"10685",3,0,9,2,2
"10686",6,96,2,2,2
"10687",1,0,4,2,2
"10688",1,96,16,4,1
"10689",3,96,16,4,1
"10690",2,0,15,4,2
"10691",2,0,14,4,1
"10692",3,0,10,4,2
"10693",3,0,8,2,1
"10694",2,0,12,2,2
"10695",6,96,2,2,2
"10696",2,0,15,2,2
"10697",3,0,11,2,1
"10698",3,0,12,2,2
"10699",3,0,10,2,1
"10700",3,12,12,2,1
"10701",2,52,12,2,2
"10702",3,0,7,2,1
"10703",6,96,1,2,2
"10704",1,26,11,2,2
"10705",3,0,11,2,1
"10706",9,12,7,2,2
"10707",6,96,1,2,2
"10708",6,96,1,2,2
"10709",3,0,9,2,2
"10710",2,0,11,2,1
"10711",6,96,3,2,2
"10712",6,96,2,2,2
"10713",2,0,6,2,2
"10714",4,0,7,2,1
"10715",1,96,16,4,1
"10716",1,0,15,4,2
"10717",1,4,8,2,1
"10718",9,0,9,2,2
"10719",6,96,3,2,2
"10720",6,96,3,2,2
"10721",2,52,15,4,2
"10722",2,52,15,4,2
"10723",4,96,16,4,1
"10724",4,0,13,6,2
"10725",4,0,15,6,1
"10726",4,0,10,2,1
"10727",4,0,9,2,2
"10728",6,96,1,2,2
"10729",6,96,1,2,2
"10730",4,0,12,2,2
"10731",3,0,15,2,1
"10732",3,0,6,2,2
"10733",2,0,13,2,1
"10734",2,0,13,2,2
"10735",4,39,10,2,2
"10736",3,0,10,2,1
"10737",6,96,2,2,2
"10738",6,96,2,2,2
"10739",3,0,15,4,1
"10740",2,0,15,4,2
"10741",3,0,13,2,2
"10742",4,0,13,2,1
"10743",2,0,11,2,1
"10744",2,0,7,2,1
"10745",1,96,16,4,1
"10746",3,0,11,2,2
"10747",1,0,12,2,1
"10748",4,0,8,2,1
"10749",4,0,8,4,2
"10750",2,0,9,4,1
"10751",6,96,1,4,2
"10752",6,96,1,4,2
"10753",3,0,8,2,1
"10754",4,0,6,2,1
"10755",2,0,12,4,1
"10756",1,0,14,4,1
"10757",2,0,13,4,2
"10758",6,96,3,4,2
"10759",6,96,2,4,2
"10760",6,96,2,4,2
"10761",3,0,14,4,1
"10762",2,0,11,2,1
"10763",1,0,12,2,2
"10764",3,16,8,2,2
"10765",1,0,5,2,2
"10766",4,96,16,6,2
"10767",3,96,16,6,1
"10768",4,0,13,5,1
"10769",3,26,10,4,1
"10770",6,96,2,4,2
"10771",6,96,1,4,2
"10772",6,96,1,4,2
"10773",3,0,10,2,1
"10774",2,0,8,2,2
"10775",2,16,11,2,1
"10776",6,96,1,2,2
"10777",6,96,1,2,2
"10778",3,0,13,6,2
"10779",2,0,14,6,1
"10780",3,0,8,6,2
"10781",6,96,1,6,2
"10782",2,96,16,4,1
"10783",3,0,8,2,1
"10784",6,96,2,2,2
"10785",1,10,10,2,1
"10786",2,0,12,2,2
"10787",2,0,15,6,2
"10788",1,0,15,6,1
"10789",4,0,7,2,1
"10790",4,0,7,2,2
"10791",2,0,14,2,1
"10792",1,96,16,6,1
"10793",4,0,12,2,1
"10794",4,0,12,2,2
"10795",4,0,7,2,2
"10796",4,0,7,4,1
"10797",6,96,1,4,2
"10798",2,0,11,2,1
"10799",3,0,11,2,2
"10800",6,96,3,2,2
"10801",6,96,3,2,2
"10802",1,0,6,2,1
"10803",4,0,11,2,1
"10804",4,0,11,2,2
"10805",1,0,4,2,2
"10806",2,0,5,2,2
"10807",1,96,16,4,2
"10808",1,96,16,4,1
"10809",4,0,15,2,2
"10810",4,0,15,2,1
"10811",4,22,8,2,2
"10812",1,32,9,4,2
"10813",1,32,10,4,1
"10814",6,96,3,4,2
"10815",6,96,1,4,2
"10816",2,26,10,2,1
"10817",3,0,9,2,2
"10818",2,0,9,2,1
"10819",6,96,2,2,2
"10820",1,96,16,4,1
"10821",1,0,14,4,1
"10822",3,0,8,2,2
"10823",2,0,8,2,1
"10824",6,96,3,2,2
"10825",6,96,3,2,2
"10826",6,96,1,2,2
"10827",3,5,13,2,1
"10828",3,0,6,2,2
"10829",3,0,6,2,2
"10830",3,0,6,2,2
"10831",4,4,9,2,2
"10832",4,6,7,2,1
"10833",4,0,8,2,1
"10834",1,0,12,4,1
"10835",1,0,6,4,2
"10836",4,0,11,3,1
"10837",3,0,10,3,2
"10838",6,96,3,3,2
"10839",6,96,3,3,2
"10840",6,96,3,3,2
"10841",6,96,2,3,2
"10842",4,0,12,4,2
"10843",3,0,9,4,1
"10844",4,0,12,2,2
"10845",3,0,12,2,1
"10846",3,0,6,2,2
"10847",3,0,14,4,1
"10848",3,0,13,2,1
"10849",3,0,13,2,2
"10850",6,96,2,2,2
"10851",6,96,2,2,2
"10852",6,96,2,2,2
"10853",4,0,8,2,1
"10854",4,0,7,2,2
"10855",6,96,1,2,2
"10856",2,0,14,4,1
"10857",2,0,13,2,1
"10858",2,0,8,2,2
"10859",2,0,11,2,2
"10860",4,0,12,2,1
"10861",2,0,6,2,2
"10862",1,0,4,2,2
"10863",6,96,3,2,2
"10864",3,15,9,4,2
"10865",3,0,9,4,1
"10866",6,96,3,4,2
"10867",6,96,1,4,2
"10868",6,96,1,4,2
"10869",3,0,9,2,1
"10870",3,0,8,2,2
"10871",3,0,7,2,1
"10872",6,96,1,2,2
"10873",1,0,13,4,2
"10874",1,0,14,4,2
"10875",2,0,6,4,1
"10876",2,0,14,2,1
"10877",1,96,16,4,1
"10878",1,96,16,4,2
"10879",2,0,11,2,2
"10880",3,9,11,2,2
"10881",2,3,5,2,1
"10882",1,0,4,2,2
"10883",3,20,13,2,1
"10884",4,0,13,2,2
"10885",3,0,7,2,2
"10886",4,0,9,2,1
"10887",4,0,10,2,2
"10888",2,0,5,2,2
"10889",1,96,16,4,2
"10890",1,96,16,4,1
"10891",1,0,14,4,2
"10892",1,16,13,4,1
"10893",2,0,15,4,2
"10894",3,96,16,4,1
"10895",3,0,12,2,2
"10896",3,0,11,2,1
"10897",6,96,3,2,2
"10898",6,96,3,2,2
"10899",3,0,9,3,1
"10900",2,0,14,2,1
"10901",1,0,14,2,2
"10902",3,8,12,2,1
"10903",3,0,11,2,2
"10904",6,96,3,2,2
"10905",2,0,6,2,2
"10906",9,0,6,2,1
"10907",9,0,10,2,2
"10908",3,0,12,2,1
"10909",1,0,4,2,2
"10910",6,96,3,2,2
"10911",4,0,14,4,2
"10912",3,0,14,4,1
"10913",2,0,9,4,2
"10914",1,96,16,3,1
"10915",3,0,13,2,1
"10916",2,0,8,2,1
"10917",3,0,7,2,2
"10918",6,96,1,2,2
"10919",4,0,8,2,1
"10920",1,0,7,4,1
"10921",2,0,7,4,2
"10922",6,96,1,4,2
"10923",6,96,1,4,2
"10924",4,0,9,2,1
"10925",4,0,9,2,2
"10926",6,96,2,2,2
"10927",6,96,2,2,2
"10928",4,0,12,2,1
"10929",3,0,11,2,2
"10930",4,17,6,2,2
"10931",1,96,16,2,2
"10932",2,26,5,2,2
"10933",4,8,7,2,2
"10934",3,0,8,2,1
"10935",3,0,6,3,2
"10936",2,0,12,3,1
"10937",3,0,11,3,2
"10938",2,0,15,4,1
"10939",1,0,13,4,2
"10940",3,0,15,6,1
"10941",1,0,15,6,2
"10942",3,0,14,2,1
"10943",4,96,16,4,1
"10944",4,0,16,4,2
"10945",3,0,15,6,1
"10946",2,0,6,2,1
"10947",1,37,13,2,1
"10948",2,0,4,2,2
"10949",2,0,6,2,2
"10950",4,96,16,6,1
"10951",4,0,14,2,1
"10952",2,0,13,2,1
"10953",3,0,14,6,1
"10954",4,0,11,2,1
"10955",4,0,10,2,2
"10956",6,96,3,2,2
"10957",6,96,3,2,2
"10958",2,0,5,7,1
"10959",2,4,6,2,1
"10960",2,0,7,7,1
"10961",3,0,7,4,1
"10962",2,0,6,4,2
"10963",6,96,2,4,2
"10964",6,96,1,4,2
"10965",6,96,1,4,2
"10966",3,96,16,4,1
"10967",1,96,16,4,1
"10968",2,0,14,4,2
"10969",1,0,14,2,1
"10970",2,0,13,2,2
"10971",2,96,16,4,1
"10972",3,0,11,2,2
"10973",1,0,11,2,1
"10974",1,52,6,2,2
"10975",2,0,5,2,2
"10976",1,52,4,2,2
"10977",6,96,3,2,2
"10978",2,96,16,4,1
"10979",3,0,10,4,2
"10980",2,0,12,2,1
"10981",2,0,12,2,2
"10982",1,96,16,2,2
"10983",1,0,13,2,2
"10984",3,0,14,2,1
"10985",9,52,9,2,2
"10986",2,8,6,2,2
"10987",3,0,11,2,1
"10988",4,0,9,4,2
"10989",3,8,9,4,1
"10990",6,96,3,4,2
"10991",3,26,12,2,2
"10992",3,0,11,2,1
"10993",3,96,16,4,1
"10994",3,0,13,6,2
"10995",3,0,14,6,1
"10996",3,96,16,2,2
"10997",4,0,12,2,1
"10998",2,52,13,4,1
"10999",4,0,14,2,1
"11000",2,96,16,4,2
"11001",1,96,16,4,1
"11002",4,0,14,2,2
"11003",4,0,15,2,1
"11004",4,0,8,2,2
"11005",3,0,7,2,1
"11006",3,96,16,6,1
"11007",2,0,14,2,1
"11008",4,96,16,4,1
"11009",3,12,7,2,1
"11010",6,96,2,2,2
"11011",6,96,1,2,2
"11012",3,0,13,4,1
"11013",2,0,10,2,1
"11014",1,0,11,2,2
"11015",1,96,16,2,2
"11016",4,0,11,2,1
"11017",2,0,6,2,2
"11018",2,0,11,4,2
"11019",1,0,10,4,1
"11020",1,0,5,4,2
"11021",2,1,6,4,2
"11022",3,8,6,4,2
"11023",2,96,16,6,1
"11024",1,96,16,6,2
"11025",2,96,16,6,1
"11026",1,52,13,2,2
"11027",2,0,13,2,1
"11028",3,0,9,2,2
"11029",2,0,8,2,1
"11030",6,96,3,2,2
"11031",4,0,12,2,1
"11032",3,0,8,2,2
"11033",4,0,11,2,2
"11034",2,0,11,2,1
"11035",6,96,3,2,2
"11036",6,96,2,2,2
"11037",3,0,10,2,1
"11038",3,0,10,2,2
"11039",6,96,2,2,2
"11040",6,96,2,2,2
"11041",2,0,10,2,2
"11042",2,0,10,2,1
"11043",6,96,3,2,2
"11044",3,0,14,2,1
"11045",3,0,13,2,2
"11046",4,96,16,6,1
"11047",3,0,8,2,2
"11048",2,0,7,2,1
"11049",6,96,2,2,2
"11050",6,96,1,2,2
"11051",6,96,1,2,2
"11052",2,0,7,4,1
"11053",6,96,1,4,2
"11054",3,0,9,2,2
"11055",4,0,10,2,1
"11056",1,0,4,2,2
"11057",6,96,1,2,2
"11058",1,0,13,4,2
"11059",1,0,14,4,1
"11060",2,96,16,4,1
"11061",3,0,9,2,1
"11062",3,0,8,2,2
"11063",6,96,3,2,2
"11064",6,96,3,2,2
"11065",2,0,10,2,1
"11066",2,0,7,2,2
"11067",6,96,1,2,2
"11068",1,0,14,2,1
"11069",4,0,14,6,1
"11070",4,0,14,6,2
"11071",3,0,7,6,2
"11072",1,0,13,2,1
"11073",2,0,13,2,2
"11074",4,0,7,2,1
"11075",3,0,7,2,2
"11076",6,96,1,2,2
"11077",6,96,1,2,2
"11078",3,24,10,2,1
"11079",1,0,15,4,1
"11080",1,0,15,4,2
"11081",3,0,11,4,1
"11082",1,0,4,4,2
"11083",1,0,15,6,1
"11084",1,0,14,6,2
"11085",4,0,14,6,1
"11086",1,96,16,4,1
"11087",4,0,15,5,1
"11088",1,0,8,4,2
"11089",1,0,9,4,1
"11090",6,96,1,4,2
"11091",6,96,1,4,2
"11092",1,0,12,2,1
"11093",2,0,13,2,2
"11094",4,0,8,3,1
"11095",3,0,8,3,2
"11096",3,0,13,3,2
"11097",6,96,2,3,2
"11098",6,96,1,3,2
"11099",6,96,1,3,2
"11100",2,0,12,4,1
"11101",1,0,14,4,2
"11102",1,32,4,4,2
"11103",3,96,16,4,1
"11104",3,0,12,2,2
"11105",3,0,14,2,1
"11106",4,0,7,2,2
"11107",1,0,4,2,2
"11108",2,0,12,2,1
"11109",3,96,16,4,1
"11110",2,0,14,4,1
"11111",2,0,14,4,2
"11112",4,0,13,2,2
"11113",2,0,13,2,1
"11114",2,0,11,2,1
"11115",3,52,10,2,2
"11116",6,96,2,2,2
"11117",6,96,2,2,2
"11118",1,52,15,4,2
"11119",1,96,16,4,1
"11120",4,0,12,2,2
"11121",4,0,12,2,1
"11122",2,32,6,2,2
"11123",2,26,5,2,2
"11124",3,0,14,7,1
"11125",4,0,11,2,1
"11126",4,0,14,2,1
"11127",4,13,13,2,2
"11128",1,0,6,3,2
"11129",1,0,6,3,1
"11130",6,96,1,3,2
"11131",2,96,16,6,1
"11132",3,0,11,2,1
"11133",1,0,14,2,1
"11134",2,0,13,2,2
"11135",3,0,11,2,1
"11136",2,0,10,2,2
"11137",6,96,3,2,2
"11138",2,8,13,2,2
"11139",3,0,14,2,1
"11140",2,0,9,2,2
"11141",9,36,9,2,2
"11142",3,0,15,4,1
"11143",3,0,14,4,2
"11144",2,0,11,2,1
"11145",2,0,11,2,2
"11146",6,96,3,2,2
"11147",6,96,3,2,2
"11148",3,52,11,4,1
"11149",4,0,8,2,1
"11150",3,96,16,4,1
"11151",1,96,16,4,2
"11152",3,0,10,4,2
"11153",2,0,10,4,1
"11154",6,96,3,4,2
"11155",6,96,3,4,2
"11156",2,0,7,2,1
"11157",4,52,10,2,2
"11158",4,26,13,2,1
"11159",2,8,6,2,2
"11160",1,52,4,2,2
"11161",6,96,3,2,2
"11162",3,0,14,6,2
"11163",3,0,14,6,1
"11164",1,0,8,2,2
"11165",1,0,8,2,1
"11166",6,96,2,2,2
"11167",6,96,2,2,2
"11168",6,96,1,2,2
"11169",6,96,1,2,2
"11170",4,0,10,2,2
"11171",2,0,11,2,1
"11172",6,96,3,2,2
"11173",6,96,2,2,2
"11174",3,0,14,6,1
"11175",4,0,12,2,1
"11176",4,0,10,2,2
"11177",6,96,3,2,2
"11178",2,0,14,2,1
"11179",3,0,9,2,1
"11180",6,96,2,2,2
"11181",6,96,1,2,2
"11182",6,96,1,2,2
"11183",6,96,1,2,2
"11184",3,0,9,2,1
"11185",3,0,9,2,2
"11186",6,96,2,2,2
"11187",6,96,1,2,2
"11188",4,0,9,2,2
"11189",4,0,8,2,1
"11190",6,96,1,2,2
"11191",6,96,1,2,2
"11192",3,0,8,2,1
"11193",1,96,16,4,1
"11194",3,0,8,3,1
"11195",4,0,12,2,1
"11196",2,0,4,2,2
"11197",3,0,9,2,1
"11198",6,96,1,2,2
"11199",6,96,3,2,2
"11200",1,96,16,4,1
"11201",2,52,10,2,2
"11202",4,0,10,2,1
"11203",6,96,3,2,2
"11204",6,96,3,2,2
"11205",6,96,2,2,2
"11206",3,0,14,2,1
"11207",3,0,15,6,1
"11208",2,96,16,6,2
"11209",2,0,6,6,2
"11210",4,96,16,4,2
"11211",2,96,16,4,1
"11212",2,0,14,2,2
"11213",3,0,16,2,1
"11214",3,0,7,2,1
"11215",3,0,7,2,2
"11216",4,0,14,2,2
"11217",4,0,13,2,1
"11218",2,0,13,5,2
"11219",3,0,14,5,1
"11220",2,2,7,5,2
"11221",2,0,10,3,1
"11222",3,0,11,2,1
"11223",1,0,11,2,2
"11224",1,42,4,2,2
"11225",6,96,3,2,2
"11226",2,0,12,2,1
"11227",1,0,10,2,2
"11228",1,0,6,2,2
"11229",2,2,4,2,2
"11230",3,0,10,2,1
"11231",9,0,11,2,2
"11232",1,0,5,2,2
"11233",2,0,15,4,1
"11234",4,0,8,4,2
"11235",2,96,16,4,2
"11236",1,96,16,4,1
"11237",3,0,15,2,2
"11238",3,0,15,2,2
"11239",3,0,10,2,1
"11240",4,0,8,2,2
"11241",2,0,7,2,1
"11242",6,96,1,2,2
"11243",6,96,1,2,2
"11244",4,0,9,2,1
"11245",3,0,9,2,2
"11246",6,96,1,2,2
"11247",2,96,16,4,1
"11248",2,42,14,2,2
"11249",1,0,15,2,1
"11250",2,0,9,2,1
"11251",3,0,8,2,2
"11252",6,96,3,2,2
"11253",6,96,2,2,2
"11254",6,96,1,2,2
"11255",2,0,15,6,2
"11256",3,96,16,6,1
"11257",2,32,6,2,2
"11258",2,3,6,4,1
"11259",3,0,6,2,1
"11260",6,96,1,2,2
"11261",6,96,1,2,2
"11262",6,96,1,4,2
"11263",2,0,6,2,1
"11264",3,0,9,2,1
"11265",1,0,5,2,2
"11266",2,0,7,2,1
"11267",2,96,16,5,1
"11268",3,0,11,2,2
"11269",2,0,13,2,1
"11270",2,0,5,2,2
"11271",2,0,13,2,2
"11272",3,0,13,2,1
"11273",2,0,7,2,2
"11274",2,52,13,2,1
"11275",3,0,14,2,2
"11276",3,0,14,2,1
"11277",2,0,8,2,2
"11278",6,96,2,2,2
"11279",6,96,1,2,2
"11280",3,0,12,2,1
"11281",2,0,7,2,2
"11282",4,0,12,2,1
"11283",3,0,14,2,2
"11284",4,0,14,2,2
"11285",3,0,14,2,2
"11286",3,0,8,2,1
"11287",4,0,7,2,2
"11288",3,0,14,2,2
"11289",3,0,13,2,1
"11290",9,0,6,2,1
"11291",2,10,6,2,2
"11292",3,0,6,2,1
"11293",1,0,12,2,2
"11294",2,0,10,2,1
"11295",6,96,2,2,2
"11296",3,0,15,2,2
"11297",3,0,16,2,1
"11298",3,0,15,4,1
"11299",4,0,8,4,2
"11300",4,0,7,4,1
"11301",6,96,1,4,2
"11302",6,96,1,4,2
"11303",6,96,1,4,2
"11304",3,0,9,4,1
"11305",6,96,3,4,2
"11306",3,0,13,2,1
"11307",3,0,12,2,2
"11308",4,0,6,2,2
"11309",4,0,6,2,2
"11310",2,0,13,2,1
"11311",4,0,9,5,1
"11312",3,4,8,2,1
"11313",3,0,7,2,2
"11314",6,96,1,2,2
"11315",6,96,1,2,2
"11316",3,96,16,3,1
"11317",3,0,12,3,2
"11318",3,0,12,2,1
"11319",3,0,12,2,2
"11320",1,0,15,4,1
"11321",1,0,15,4,2
"11322",2,0,11,2,2
"11323",4,0,10,2,1
"11324",6,96,2,2,2
"11325",6,96,2,2,2
"11326",3,0,14,2,1
"11327",3,0,14,2,2
"11328",3,0,13,2,1
"11329",1,0,13,2,2
"11330",3,52,15,4,1
"11331",3,0,15,4,1
"11332",2,0,15,4,1
"11333",3,0,14,4,1
"11334",2,0,14,4,2
"11335",1,49,16,2,2
"11336",3,0,11,2,1
"11337",6,96,1,2,2
"11338",2,0,15,6,1
"11339",4,0,14,6,2
"11340",2,0,10,2,2
"11341",6,96,2,2,2
"11342",6,96,1,2,2
"11343",2,0,9,2,1
"11344",4,96,16,6,1
"11345",1,96,16,4,1
"11346",2,0,10,3,1
"11347",3,0,10,3,2
"11348",2,0,5,3,2
"11349",6,96,3,3,2
"11350",3,0,12,2,2
"11351",3,0,12,2,1
"11352",2,2,6,2,2
"11353",2,8,5,2,2
"11354",3,0,7,2,1
"11355",3,10,12,2,1
"11356",2,0,15,4,1
"11357",4,0,14,3,1
"11358",3,0,14,6,1
"11359",2,0,13,2,2
"11360",2,0,13,2,1
"11361",3,0,12,2,2
"11362",4,0,13,2,1
"11363",9,4,10,2,2
"11364",4,0,10,2,1
"11365",6,96,3,2,2
"11366",2,0,11,2,1
"11367",6,96,2,2,2
"11368",2,1,9,2,2
"11369",3,0,15,6,1
"11370",1,96,16,4,1
"11371",4,0,12,2,1
"11372",4,0,12,2,2
"11373",2,0,6,2,2
"11374",3,0,7,2,2
"11375",6,96,1,2,2
"11376",2,0,6,2,2
"11377",4,0,9,2,2
"11378",4,0,8,2,1
"11379",3,0,9,2,1
"11380",2,6,13,2,2
"11381",3,0,14,2,1
"11382",3,0,6,2,2
"11383",4,0,15,2,1
"11384",4,0,13,2,2
"11385",2,6,6,2,2
"11386",2,0,6,2,2
"11387",2,0,13,2,2
"11388",2,0,13,2,1
"11389",3,24,6,2,2
"11390",4,0,7,2,1
"11391",4,0,7,2,2
"11392",4,0,14,2,1
"11393",3,18,8,2,1
"11394",3,0,15,4,1
"11395",4,96,16,4,2
"11396",3,0,14,2,2
"11397",3,0,13,2,1
"11398",2,0,15,6,2
"11399",1,0,14,6,1
"11400",4,96,16,4,1
"11401",1,96,16,4,2
"11402",2,0,11,2,2
"11403",2,0,11,2,1
"11404",2,0,6,2,2
"11405",6,96,3,2,2
"11406",2,0,9,2,2
"11407",1,0,10,2,1
"11408",6,96,1,2,2
"11409",2,0,4,2,2
"11410",4,0,14,6,1
"11411",1,0,8,4,1
"11412",2,24,8,4,2
"11413",6,96,2,4,2
"11414",6,96,1,4,2
"11415",6,96,1,4,2
"11416",2,0,13,2,1
"11417",9,0,9,2,1
"11418",3,10,9,2,2
"11419",6,96,3,2,2
"11420",6,96,3,2,2
"11421",6,96,2,2,2
"11422",6,96,2,2,2
"11423",2,40,12,4,2
"11424",1,0,12,4,1
"11425",1,52,11,4,1
"11426",2,0,13,6,1
"11427",2,0,12,2,1
"11428",3,0,7,2,1
"11429",1,0,9,2,2
"11430",3,96,16,4,1
"11431",3,96,16,4,2
"11432",3,8,9,2,2
"11433",3,0,8,2,1
"11434",4,0,13,2,1
"11435",4,0,13,2,2
"11436",2,0,6,2,2
"11437",4,0,13,5,2
"11438",3,0,10,5,1
"11439",1,0,13,4,1
"11440",2,0,7,2,1
"11441",2,0,12,2,2
"11442",2,0,11,2,2
"11443",2,0,6,2,2
"11444",1,0,14,2,2
"11445",3,0,12,2,1
"11446",4,0,13,2,1
"11447",4,0,11,2,2
"11448",2,0,5,2,2
"11449",3,52,13,4,1
"11450",4,0,13,2,1
"11451",4,0,12,2,2
"11452",1,0,7,2,2
"11453",4,24,6,2,2
"11454",3,0,9,2,2
"11455",3,0,9,2,1
"11456",6,96,3,2,2
"11457",6,96,1,2,2
"11458",6,96,1,2,2
"11459",3,0,8,5,1
"11460",3,0,8,5,2
"11461",6,96,1,5,2
"11462",4,8,7,2,1
"11463",2,0,7,2,2
"11464",1,0,10,2,1
"11465",4,0,15,2,2
"11466",3,0,13,2,1
"11467",3,0,15,6,1
"11468",3,0,14,6,2
"11469",3,0,10,2,1
"11470",3,0,9,2,2
"11471",2,0,5,2,2
"11472",6,96,2,2,2
"11473",2,0,10,2,1
"11474",3,0,11,2,2
"11475",3,0,11,2,1
"11476",2,0,6,2,2
"11477",2,15,5,2,2
"11478",3,96,16,6,1
"11479",3,0,15,6,2
"11480",2,0,6,2,1
"11481",3,18,7,2,2
"11482",2,96,16,4,1
"11483",9,0,12,4,1
"11484",9,0,7,4,2
"11485",1,0,6,4,2
"11486",1,8,6,4,2
"11487",6,96,3,4,2
"11488",3,0,14,2,1
"11489",3,0,9,2,1
"11490",2,0,9,2,2
"11491",6,96,1,2,2
"11492",4,0,8,2,2
"11493",3,0,9,2,1
"11494",2,0,8,2,1
"11495",3,0,7,2,2
"11496",2,0,6,5,2
"11497",2,0,13,5,2
"11498",2,0,14,5,1
"11499",1,0,13,4,1
"11500",1,0,12,4,2
"11501",2,16,8,4,1
"11502",6,96,2,4,2
"11503",6,96,1,4,2
"11504",2,0,10,2,2
"11505",2,0,11,2,1
"11506",2,34,6,2,2
"11507",1,0,4,2,2
"11508",4,0,7,3,1
"11509",3,0,8,3,2
"11510",6,96,1,3,2
"11511",4,0,12,2,2
"11512",3,0,10,2,1
"11513",6,96,3,2,2
"11514",1,96,16,4,1
"11515",1,96,16,4,2
"11516",1,0,11,5,1
"11517",3,0,8,2,1
"11518",6,96,1,2,2
"11519",6,96,1,2,2
"11520",3,0,12,2,1
"11521",2,0,13,2,2
"11522",4,0,14,2,2
"11523",3,0,10,2,1
"11524",6,96,2,2,2
"11525",1,0,15,4,1
"11526",1,0,14,4,2
"11527",2,0,13,2,2
"11528",1,0,14,2,1
"11529",3,0,6,2,2
"11530",1,96,16,4,1
"11531",3,96,16,4,2
"11532",4,0,9,2,2
"11533",4,0,9,2,1
"11534",6,96,1,2,2
"11535",6,96,1,2,2
"11536",2,0,11,2,1
"11537",3,0,11,2,2
"11538",6,96,3,2,2
"11539",6,96,2,2,2
"11540",1,0,7,2,1
"11541",3,96,16,6,2
"11542",3,96,16,6,1
"11543",2,0,10,2,1
"11544",1,30,11,2,2
"11545",3,0,7,3,2
"11546",3,0,7,3,1
"11547",3,0,14,6,2
"11548",3,0,14,6,1
"11549",4,0,15,6,1
"11550",3,0,15,6,2
"11551",1,0,11,2,1
"11552",2,38,12,4,1
"11553",1,0,11,4,1
"11554",3,0,10,2,1
"11555",2,0,14,4,2
"11556",2,0,15,4,1
"11557",3,0,8,2,1
"11558",6,96,3,2,2
"11559",2,0,13,4,1
"11560",1,0,15,4,2
"11561",2,6,12,2,1
"11562",3,0,14,2,1
"11563",4,0,16,6,1
"11564",3,0,10,4,1
"11565",1,8,4,4,2
"11566",6,96,3,4,2
"11567",3,44,9,4,1
"11568",6,96,2,4,2
"11569",2,0,14,2,2
"11570",2,0,7,2,1
"11571",2,16,13,2,1
"11572",2,0,6,2,1
"11573",2,0,5,2,2
"11574",2,0,12,2,1
"11575",1,96,16,2,2
"11576",2,96,16,6,1
"11577",3,52,12,4,1
"11578",2,52,6,4,2
"11579",2,12,6,2,1
"11580",2,0,7,2,2
"11581",3,16,7,2,1
"11582",6,96,1,2,2
"11583",1,0,11,4,1
"11584",3,0,15,4,2
"11585",4,17,10,4,1
"11586",1,0,5,4,2
"11587",1,0,4,4,2
"11588",6,96,3,4,2
"11589",6,96,3,4,2
"11590",6,96,3,4,2
"11591",2,0,11,2,1
"11592",3,10,11,2,2
"11593",2,0,4,2,2
"11594",3,0,12,2,1
